질문번호,질문내용,답변,응답 수
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",규제라고 규정하긴 어렵지만 교통문제는 해결되어야 할 1순위입니다.,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","현재 수원의 인구가 많아서 다른지역에 비해 복지가 골고루 전해지지 않는것으로 느낀다. 안산 지인이 수원으로 이사오려다가 편부모 , 다자녀 가정 지원을 알아보고 안산에 비해 거의 없다는것을 알았다고 수원으로 이사는 안올거라고 하더라",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","각 구의 균형발전. 영통구의 초교신설, 중학교 이전에 비하여 권선구는 기존학교 증설만으로 차량통학을 하는데 그걸 원치 않는다면 결국 주거지를 옮겨야 하는 상황이 생김.",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","젊은이들 수원에 실 수 있게 하는 일자리 창출과 청년주택 보급, 장학금제도 및 청년추업 지원금 등이 시급하다고 생각합니다",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",속도위반 카메라가 너무 많아지고 있습니다. 오히려 이부분이 교통체증을 유발하고 특히 휴일에는 학교근처 속도30 어린이보호 구역 규제 좀 풀어주세요 ㅜㅜ,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",대중교통 획기적 개선,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","물가안정,소음규제",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",개발제한,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",방치된 천 / 개울 환경 개선,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",마트 휴무일 평일로 전환,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",재개발 재건축 추진 속도 가속화,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",없,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","재개발,재건축 속도를 가속화하기 바람",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",새빛돌봄 확대,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","도로, 보도정비가 미흡",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","1. 인구대비 교통인프라 너무 미흡 2. 복지사각지대 민생안전 3. 다음세대를 위한 교육인프라 확충 (교사, 시설등) 인구감소에 대비한 질 높은 교육환경개선 4. 기후변화에 대응한 시민 아이디어 공모",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","쓰레기 문제, 실생활 환경 문제, 규제",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","오래된 건축, 도로 위험물 안전",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",1. 휴일이나 야간에 병원을 쉽게 찾을 수 있으면 좋겠어요. 동네마다 지정병원제로 2. 수목이 하천에서 홍수에 문제가 된다는 원칙을 뺐으면 좋겠어요. 실제 문제는 인공구조물이기 때문,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",환경개선,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",서울로 출퇴근하는데 많은 시간이 소요되어 삶이 풍요롭지 못합니다 다양한 버스 노선이 있으면 좋겠습니다,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",노후화된 주거시설(아파트) 재건축 재개발,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",불법주차 차량 규제,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",전기차 안전 관련 대책 마련 시급. 화재 가능성을 고려 전기차 주차 구역 지정 및 소방 시설 기준 마련,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",도로주변 및 골목길 쓰레기 청소,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",노점상.풍물거리활성화,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",노숙자,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",기업 제품 인증 간소화,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",없다,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",안전 확보,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",스타필드 주변 교통 막힘 문제,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",일자리창출 문제 환경 이산화탄소 문제,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",비행기소음,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",그린벨트 해제 반대,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",너무 기혼구성원들을 위한 복지정책이 마련되어있음. 가족 구성원과 함께 사는 청년 세대를 위한 복지정책을 마련해주세요,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","수원시 장애인 캠핑장 마련 , 무장애 놀이터를 포함한 장애인을 위한 캠핑장 장애인 우선 캠핑장 . 수원시 미술관 박물관 전시관 체험관 등 발달장애인 지원 서비스 필요 (이용시 도우미)고등동 장애인복지관 신설",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",수원시 도시기본계획 중 의 현실적인 변경..예) 고색역 역세권 개발 계획 시 토지 용적률 1종 일반=>2종 이상,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",복지의 평균화,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",",",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",소비심리가 회복되어. 모두. 잘사는 수원시민이. 되기를. 바랍니다.,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",많은 관심 부탁해용,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",아파트 지상주차장 의무신설화 다세대주택(빌라) 지정 분리수거장 설치,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",복지혜택,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",미취학아동 돌봄 서비스 늘리기,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","장마철에 비가많이오거나, 겨울에 눈이 많이 쌓이면 테라스가 훼손이되거나 생활이 어려워질수있으니 테라스에 샷시를 설치해서 아파트처럼 생활의 불편함이나 위험함이 없이 안정된생활을 할수있게 건축법이 합리적이었으면 좋겠습니다.",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",수원은 서울출퇴근이용자가 많아서 광역버스 증설요구가 많았는데 어느정도 의견반영이되어진듯한 느낌도 들지만 수원의 각동네에서 다른 동으로 이동이 너무 불편하다 버스노선이 좀더 촘촘해질 필요가있고 연계가 필요하다 노선이생겨도 배차기간이 너무길면 이용안한다 수원지역의 구역별 동별 의료기관으로 대중교통 시설이 불편하니 대규모 아파트단지가 생길수록 수원의 교통대란은 뻔한데 앞으로 수원은 교통으로 관광이니 문화행사를 잘해도 아무런 이득이 없을수도,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",지역화폐 활성화 및 공공화장실 개선,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)","규제 해소보다는 안전강화 규제를 정비하는것이 필요. 교통사고, 보행자사고가 많은 도로 및 공유킥보드/자전거에 대한 규제가 필요함",1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",나이먹고 일 할 곳이 없네요.일자리 창출해 주세요.,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",교통과 도시의 균형적 개발,1
q21_op,"21. 귀하는 수원시의 어떠한 민생 규제가 해소되었으면 좋겠다고 생각하십니까?
(오픈 응답)",다자녀 차량 취등록세 감면 확대 시행 (차량 가격은 올라가는데 감면금액이 동일해서 아쉬워요 ),1
wg,모수가중치,142.72,101
wg,모수가중치,216.81,72
wg,모수가중치,175.68,69
wg,모수가중치,211.0,67
wg,모수가중치,279.07,61
wg,모수가중치,233.75,59
wg,모수가중치,266.42,53
wg,모수가중치,281.02,52
wg,모수가중치,367.24,46
wg,모수가중치,198.29,45
wg,모수가중치,226.59,37
wg,모수가중치,233.83,36
wg,모수가중치,411.74,35
wg,모수가중치,276.17,35
wg,모수가중치,255.18,34
wg,모수가중치,286.97,34
wg,모수가중치,499.88,32
wg,모수가중치,510.71,31
wg,모수가중치,349.9,30
wg,모수가중치,545.63,30
wg,모수가중치,267.21,28
wg,모수가중치,601.92,26
wg,모수가중치,535.2,25
wg,모수가중치,254.32,25
wg,모수가중치,393.96,25
wg,모수가중치,440.24,25
wg,모수가중치,277.38,24
wg,모수가중치,667.83,24
wg,모수가중치,545.92,24
wg,모수가중치,681.48,23
wg,모수가중치,564.83,23
wg,모수가중치,654.55,22
wg,모수가중치,569.59,22
wg,모수가중치,487.91,22
wg,모수가중치,735.67,21
wg,모수가중치,785.75,20
wg,모수가중치,757.4,20
wg,모수가중치,371.67,18
wg,모수가중치,952.94,18
wg,모수가중치,449.18,17
wg,모수가중치,488.0,16
wg,모수가중치,512.81,16
wg,모수가중치,700.07,15
wg,모수가중치,508.07,15
wg,모수가중치,745.43,14
wg,모수가중치,952.86,14
wg,모수가중치,1153.71,14
wg,모수가중치,1022.57,14
wg,모수가중치,846.46,13
wg,모수가중치,1824.15,13
wg,모수가중치,1022.33,12
wg,모수가중치,1340.25,12
wg,모수가중치,1207.42,12
wg,모수가중치,574.83,12
wg,모수가중치,891.82,11
wg,모수가중치,979.0,11
wg,모수가중치,1368.9,10
wg,모수가중치,903.6,10
wg,모수가중치,1011.4,10
wg,모수가중치,1109.4,10
wg,모수가중치,1422.67,9
wg,모수가중치,1282.44,9
wg,모수가중치,1488.88,8
wg,모수가중치,948.0,8
wg,모수가중치,1819.63,8
wg,모수가중치,864.13,8
wg,모수가중치,1096.71,7
wg,모수가중치,4127.86,7
wg,모수가중치,2140.86,7
wg,모수가중치,2662.14,7
wg,모수가중치,1950.17,6
wg,모수가중치,2090.67,6
wg,모수가중치,4162.17,6
wg,모수가중치,1694.4,5
wg,모수가중치,1599.6,5
wg,모수가중치,3589.25,4
wg,모수가중치,4870.0,4
wg,모수가중치,7590.5,2
wg,모수가중치,9218.5,2
wg,모수가중치,6796.0,1
ws,표본가중치,0.2506,101
ws,표본가중치,0.3807,72
ws,표본가중치,0.3085,69
ws,표본가중치,0.3705,67
ws,표본가중치,0.49,61
ws,표본가중치,0.4104,59
ws,표본가중치,0.4678,53
ws,표본가중치,0.4934,52
ws,표본가중치,0.6448,46
ws,표본가중치,0.3482,45
ws,표본가중치,0.3978,37
ws,표본가중치,0.4106,36
ws,표본가중치,0.7229,35
ws,표본가중치,0.4849,35
ws,표본가중치,0.448,34
ws,표본가중치,0.5039,34
ws,표본가중치,0.8777,32
ws,표본가중치,0.8967,31
ws,표본가중치,0.6143,30
ws,표본가중치,0.958,30
ws,표본가중치,0.4692,28
ws,표본가중치,1.0568,26
ws,표본가중치,0.9397,25
ws,표본가중치,0.4465,25
ws,표본가중치,0.6917,25
ws,표본가중치,0.773,25
ws,표본가중치,0.487,24
ws,표본가중치,1.1726,24
ws,표본가중치,0.9585,24
ws,표본가중치,1.1965,23
ws,표본가중치,0.9917,23
ws,표본가중치,1.1492,22
ws,표본가중치,1.0001,22
ws,표본가중치,0.8567,22
ws,표본가중치,1.2917,21
ws,표본가중치,1.3796,20
ws,표본가중치,1.3298,20
ws,표본가중치,0.6526,18
ws,표본가중치,1.6732,18
ws,표본가중치,0.7887,17
ws,표본가중치,0.8568,16
ws,표본가중치,0.9004,16
ws,표본가중치,1.2292,15
ws,표본가중치,0.8921,15
ws,표본가중치,1.3088,14
ws,표본가중치,1.673,14
ws,표본가중치,2.0257,14
ws,표본가중치,1.7954,14
ws,표본가중치,1.4862,13
ws,표본가중치,3.2028,13
ws,표본가중치,1.795,12
ws,표본가중치,2.3532,12
ws,표본가중치,2.12,12
ws,표본가중치,1.0093,12
ws,표본가중치,1.5658,11
ws,표본가중치,1.7189,11
ws,표본가중치,2.4035,10
ws,표본가중치,1.5865,10
ws,표본가중치,1.7758,10
ws,표본가중치,1.9479,10
ws,표본가중치,2.4979,9
ws,표본가중치,2.2517,9
ws,표본가중치,2.6141,8
ws,표본가중치,1.6645,8
ws,표본가중치,3.1949,8
ws,표본가중치,1.5172,8
ws,표본가중치,1.9256,7
ws,표본가중치,7.2476,7
ws,표본가중치,3.7589,7
ws,표본가중치,4.6741,7
ws,표본가중치,3.4241,6
ws,표본가중치,3.6707,6
ws,표본가중치,7.3078,6
ws,표본가중치,2.975,5
ws,표본가중치,2.8085,5
ws,표본가중치,6.3019,4
ws,표본가중치,8.5506,4
ws,표본가중치,13.3272,2
ws,표본가중치,16.1856,2
ws,표본가중치,11.9322,1
